,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
18999,Source of improved drinking water by households,Percent,Improved,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",44.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19010,Source of improved drinking water by households,Percent,Improved,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",85.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19011,Source of improved drinking water by households,Percent,Improved,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",39.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19021,Source of improved drinking water by households,Percent,Improved,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",35.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19032,Source of improved drinking water by households,Percent,Improved,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",48.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19043,Source of improved drinking water by households,Percent,Improved,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",55.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19054,Source of improved drinking water by households,Percent,Improved,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",32.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19057,Source of improved drinking water by households,Percent,Improved,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",32.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19065,Source of improved drinking water by households,Percent,Improved,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",62.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19076,Source of improved drinking water by households,Percent,Improved,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",52.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19087,Source of improved drinking water by households,Percent,Improved,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",51.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19092,Source of improved drinking water by households,Percent,Improved,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",57.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19093,Source of improved drinking water by households,Percent,Improved,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",61.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19094,Source of improved drinking water by households,Percent,Improved,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",61.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19095,Source of improved drinking water by households,Percent,Improved,Rukwa,TZA001015,2012,"NBS_Population and Housing Census, 2012_2013-2018",41.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19096,Source of improved drinking water by households,Percent,Improved,Singida,TZA001013,2012,"NBS_Population and Housing Census, 2012_2013-2018",38.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19097,Source of improved drinking water by households,Percent,Improved,Tabora,TZA001014,2012,"NBS_Population and Housing Census, 2012_2013-2018",27.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19098,Source of improved drinking water by households,Percent,Improved,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",49.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19099,Source of improved drinking water by households,Percent,Improved,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",43.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19100,Source of improved drinking water by households,Percent,Improved,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",48.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19106,Source of improved drinking water by households,Percent,Improved,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",54.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19112,Source of improved drinking water by households,Percent,Improved,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",88.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19117,Source of improved drinking water by households,Percent,Improved,Arusha,TZA001002,2012,"NBS_Population and Housing Census, 2012_2013-2018",78.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19122,Source of improved drinking water by households,Percent,Improved,Geita,TZA001025001,2012,"NBS_Population and Housing Census, 2012_2013-2018",27.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19139,Source of improved drinking water by households,Percent,Improved,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",55.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19150,Source of improved drinking water by households,Percent,Improved,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",33.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19161,Source of improved drinking water by households,Percent,Improved,Kigoma,TZA001016,2012,"NBS_Population and Housing Census, 2012_2013-2018",59.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19175,Source of non improved drinking water by households,Percent,Unprotected dug well,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",18.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19186,Source of non improved drinking water by households,Percent,Unprotected dug well,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",14.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19197,Source of non improved drinking water by households,Percent,Unprotected dug well,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",45.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19204,Source of non improved drinking water by households,Percent,Unprotected dug well,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",30.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19210,Source of non improved drinking water by households,Percent,Unprotected dug well,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19212,Source of non improved drinking water by households,Percent,Unprotected Spring,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",16.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19223,Source of non improved drinking water by households,Percent,Unprotected Spring,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",18.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19234,Source of non improved drinking water by households,Percent,Unprotected Spring,Kigoma,TZA001016,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19240,Source of non improved drinking water by households,Percent,Tanker truck,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19243,Source of non improved drinking water by households,Percent,Tanker truck,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19251,Source of non improved drinking water by households,Percent,Tanker truck,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
19264,Source of non improved drinking water by households,Percent,Surface water (river dam lake etc.),Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
55406,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Lindi,TZA001008,2012-2013,EWURA_Water Utilities Performance Review_Yearly,70.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55407,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Lindi,TZA001008,2013-2014,EWURA_Water Utilities Performance Review_Yearly,58.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55408,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Lindi,TZA001008,2014-2015,EWURA_Water Utilities Performance Review_Yearly,63.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55409,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Manyara,TZA001021,2010-2011,EWURA_Water Utilities Performance Review_Yearly,68.4,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55410,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Manyara,TZA001021,2011-2012,EWURA_Water Utilities Performance Review_Yearly,68.5,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55411,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Manyara,TZA001021,2012-2013,EWURA_Water Utilities Performance Review_Yearly,84.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55412,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Manyara,TZA001021,2013-2014,EWURA_Water Utilities Performance Review_Yearly,88.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55413,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Manyara,TZA001021,2014-2015,EWURA_Water Utilities Performance Review_Yearly,88.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55414,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mbeya,TZA001012,2010-2011,EWURA_Water Utilities Performance Review_Yearly,95.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55415,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mbeya,TZA001012,2011-2012,EWURA_Water Utilities Performance Review_Yearly,96.2,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55416,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mbeya,TZA001012,2012-2013,EWURA_Water Utilities Performance Review_Yearly,97.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55417,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mbeya,TZA001012,2013-2014,EWURA_Water Utilities Performance Review_Yearly,97.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55418,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mbeya,TZA001012,2014-2015,EWURA_Water Utilities Performance Review_Yearly,97.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55419,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Morogoro,TZA001005,2010-2011,EWURA_Water Utilities Performance Review_Yearly,94.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55420,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Morogoro,TZA001005,2011-2012,EWURA_Water Utilities Performance Review_Yearly,94.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55421,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Morogoro,TZA001005,2012-2013,EWURA_Water Utilities Performance Review_Yearly,90.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55422,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Morogoro,TZA001005,2013-2014,EWURA_Water Utilities Performance Review_Yearly,90.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55423,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Morogoro,TZA001005,2014-2015,EWURA_Water Utilities Performance Review_Yearly,90.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55427,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mtwara,TZA001009,2010-2011,EWURA_Water Utilities Performance Review_Yearly,81.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55428,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mtwara,TZA001009,2011-2012,EWURA_Water Utilities Performance Review_Yearly,92.5,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55429,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mtwara,TZA001009,2012-2013,EWURA_Water Utilities Performance Review_Yearly,88.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55430,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mtwara,TZA001009,2013-2014,EWURA_Water Utilities Performance Review_Yearly,81.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55431,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mtwara,TZA001009,2014-2015,EWURA_Water Utilities Performance Review_Yearly,90.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55432,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mwanza,TZA001019,2010-2011,EWURA_Water Utilities Performance Review_Yearly,93.4,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55433,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mwanza,TZA001019,2011-2012,EWURA_Water Utilities Performance Review_Yearly,90.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55434,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mwanza,TZA001019,2012-2013,EWURA_Water Utilities Performance Review_Yearly,94.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55435,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mwanza,TZA001019,2013-2014,EWURA_Water Utilities Performance Review_Yearly,96.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55436,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Mwanza,TZA001019,2014-2015,EWURA_Water Utilities Performance Review_Yearly,91.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55437,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Njombe,TZA001022,2010-2011,EWURA_Water Utilities Performance Review_Yearly,53.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55438,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Njombe,TZA001022,2011-2012,EWURA_Water Utilities Performance Review_Yearly,53.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55439,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Njombe,TZA001022,2012-2013,EWURA_Water Utilities Performance Review_Yearly,53.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55440,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Njombe,TZA001022,2013-2014,EWURA_Water Utilities Performance Review_Yearly,45.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55441,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Njombe,TZA001022,2014-2015,EWURA_Water Utilities Performance Review_Yearly,30.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55442,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Ruvuma,TZA001010,2010-2011,EWURA_Water Utilities Performance Review_Yearly,81.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55443,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Ruvuma,TZA001010,2011-2012,EWURA_Water Utilities Performance Review_Yearly,87.8,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55444,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Ruvuma,TZA001010,2012-2013,EWURA_Water Utilities Performance Review_Yearly,64.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55445,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Ruvuma,TZA001010,2013-2014,EWURA_Water Utilities Performance Review_Yearly,69.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55446,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Ruvuma,TZA001010,2014-2015,EWURA_Water Utilities Performance Review_Yearly,71.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55447,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Rukwa,TZA001015,2010-2011,EWURA_Water Utilities Performance Review_Yearly,62.8,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55448,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Rukwa,TZA001015,2011-2012,EWURA_Water Utilities Performance Review_Yearly,61.6,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55449,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Rukwa,TZA001015,2012-2013,EWURA_Water Utilities Performance Review_Yearly,62.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55549,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tabora,TZA001014,2014-2015,EWURA_Water Utilities Performance Review_Yearly,80.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55550,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Simiyu,TZA001024,2010-2011,EWURA_Water Utilities Performance Review_Yearly,39.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55551,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Simiyu,TZA001024,2011-2012,EWURA_Water Utilities Performance Review_Yearly,39.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55552,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Simiyu,TZA001024,2012-2013,EWURA_Water Utilities Performance Review_Yearly,40.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55553,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Simiyu,TZA001024,2013-2014,EWURA_Water Utilities Performance Review_Yearly,38.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55554,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Simiyu,TZA001024,2014-2015,EWURA_Water Utilities Performance Review_Yearly,47.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55555,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Shinyanga,TZA001017,2010-2011,EWURA_Water Utilities Performance Review_Yearly,77.5,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55556,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Shinyanga,TZA001017,2011-2012,EWURA_Water Utilities Performance Review_Yearly,78.3,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55557,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Shinyanga,TZA001017,2012-2013,EWURA_Water Utilities Performance Review_Yearly,59.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55558,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Shinyanga,TZA001017,2013-2014,EWURA_Water Utilities Performance Review_Yearly,59.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55559,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Shinyanga,TZA001017,2014-2015,EWURA_Water Utilities Performance Review_Yearly,61.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55560,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tanga,TZA001004,2010-2011,EWURA_Water Utilities Performance Review_Yearly,92.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55561,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tanga,TZA001004,2011-2012,EWURA_Water Utilities Performance Review_Yearly,98.4,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55562,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tanga,TZA001004,2012-2013,EWURA_Water Utilities Performance Review_Yearly,99.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55563,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tanga,TZA001004,2013-2014,EWURA_Water Utilities Performance Review_Yearly,99.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55564,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Tanga,TZA001004,2014-2015,EWURA_Water Utilities Performance Review_Yearly,97.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55570,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Dodoma,TZA001001,2010-2011,EWURA_Water Utilities Performance Review_Yearly,88.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55571,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Dodoma,TZA001001,2011-2012,EWURA_Water Utilities Performance Review_Yearly,86.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55572,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Dodoma,TZA001001,2012-2013,EWURA_Water Utilities Performance Review_Yearly,81.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55573,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Dodoma,TZA001001,2013-2014,EWURA_Water Utilities Performance Review_Yearly,81.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55574,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Dodoma,TZA001001,2014-2015,EWURA_Water Utilities Performance Review_Yearly,82.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55575,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Arusha,TZA001002,2010-2011,EWURA_Water Utilities Performance Review_Yearly,97.5,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55576,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Arusha,TZA001002,2011-2012,EWURA_Water Utilities Performance Review_Yearly,70.4,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55577,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Arusha,TZA001002,2012-2013,EWURA_Water Utilities Performance Review_Yearly,78.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55578,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Arusha,TZA001002,2013-2014,EWURA_Water Utilities Performance Review_Yearly,82.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55579,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Arusha,TZA001002,2014-2015,EWURA_Water Utilities Performance Review_Yearly,82.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55585,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Iringa,TZA001011,2010-2011,EWURA_Water Utilities Performance Review_Yearly,96.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55586,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Iringa,TZA001011,2011-2012,EWURA_Water Utilities Performance Review_Yearly,84.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55587,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Iringa,TZA001011,2012-2013,EWURA_Water Utilities Performance Review_Yearly,96.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55588,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Iringa,TZA001011,2013-2014,EWURA_Water Utilities Performance Review_Yearly,96.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55589,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Iringa,TZA001011,2014-2015,EWURA_Water Utilities Performance Review_Yearly,95.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55590,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Geita,TZA001025,2010-2011,EWURA_Water Utilities Performance Review_Yearly,54.3,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55591,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Geita,TZA001025,2011-2012,EWURA_Water Utilities Performance Review_Yearly,54.3,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55592,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Geita,TZA001025,2012-2013,EWURA_Water Utilities Performance Review_Yearly,54.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55593,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Geita,TZA001025,2013-2014,EWURA_Water Utilities Performance Review_Yearly,59.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55594,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Geita,TZA001025,2014-2015,EWURA_Water Utilities Performance Review_Yearly,59.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55595,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Kigoma,TZA001016,2010-2011,EWURA_Water Utilities Performance Review_Yearly,67.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55596,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Kigoma,TZA001016,2011-2012,EWURA_Water Utilities Performance Review_Yearly,68.7,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55597,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Kigoma,TZA001016,2012-2013,EWURA_Water Utilities Performance Review_Yearly,71.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55598,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Kigoma,TZA001016,2013-2014,EWURA_Water Utilities Performance Review_Yearly,68.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
55599,Population with access to piped or protected water as their main source in regional centres,Percent,Total,Kigoma,TZA001016,2014-2015,EWURA_Water Utilities Performance Review_Yearly,69.0,TZA_EWURA Water Utilities Performance Review Regionnal  Water Utilities & DAWASCO _Various Report
